,cytoID,Hematoxylin_Mean_nuclei,Hematoxylin_Std_dev_nuclei,Hematoxylin_Min_nuclei,Hematoxylin_Max_nuclei,Hematoxylin_Median_nuclei,Eosin_Mean_nuclei,Eosin_Std_dev_nuclei,Eosin_Min_nuclei,Eosin_Max_nuclei,Hue_Mean_nuclei,Saturation_Mean_nuclei,Saturation_Std_dev_nuclei,Saturation_Min_nuclei,Saturation_Max_nuclei,Saturation_Median_nuclei,Eosin_Median_nuclei,Area_µm^2_nuclei,Length_µm_cyto,Circularity_cyto,Solidity_cyto,Max_diameter_µm_cyto,Min_diameter_µm_cyto,Perimeter_µm_cyto,Hematoxylin_Mean_cytoonly,Hematoxylin_Std_dev_cytoonly,Hematoxylin_Min_cytoonly,Hematoxylin_Max_cytoonly,Hematoxylin_Median_cytoonly,Eosin_Mean_cytoonly,Eosin_Std_dev_cytoonly,Eosin_Min_cytoonly,Eosin_Max_cytoonly,Hue_Mean_cytoonly,Saturation_Mean_cytoonly,Saturation_Std_dev_cytoonly,Saturation_Min_cytoonly,Saturation_Max_cytoonly,Saturation_Median_cytoonly,Eosin_Median_cytoonly,Area_µm^2_cytoonly
92,1580,0.3247,0.0933,0.0051,0.604,0.3325,0.0924,0.0616,-0.0802,0.4302,0.2397,0.4545,0.1231,0.0,0.8077,0.4785,0.0995,97.0088,75.0225,0.5017,0.9418,21.3691,15.0109,75.02,0.1304,0.0965,0.0076,0.7045,0.1065,0.0294,0.0732,-0.094,0.8137,0.2123,0.1572,0.142,0.0,0.9384,0.1155,0.0095,127.7125
93,2071,0.3103,0.0781,0.0595,0.687,0.3165,0.123,0.04,-0.0346,0.36,0.2551,0.4834,0.0866,0.0675,0.7988,0.5005,0.1265,81.2726,73.1055,0.5281,0.9581,19.3888,15.7288,73.11,0.0908,0.0603,0.0195,0.4398,0.0705,0.0327,0.0335,-0.0345,0.2415,0.2356,0.1045,0.1229,0.0084,0.627,0.0555,0.0215,144.774
94,1191,0.3657,0.1132,0.057,0.9894,0.3595,0.0617,0.0897,-0.1453,0.9382,0.2199,0.4516,0.1397,0.0255,0.9714,0.4715,0.0745,119.7937,72.8328,0.5275,0.9485,19.537,16.3493,72.83,0.1221,0.0625,0.0182,0.4884,0.1075,0.035,0.09,-0.1057,0.2482,0.2259,0.1558,0.082,0.0,0.5368,0.1545,0.0035,102.8851
95,1661,0.3508,0.0946,0.0772,0.788,0.3445,0.1299,0.0647,-0.0409,0.8146,0.2499,0.5074,0.1029,0.0972,0.9429,0.5075,0.1245,104.5294,70.3677,0.5649,0.9783,18.6751,15.54,70.37,0.0855,0.0366,0.0119,0.5235,0.0765,0.0298,0.0265,-0.0516,0.3217,0.2493,0.1094,0.0607,0.0,0.6962,0.1025,0.0285,118.0547
96,1868,0.3054,0.0754,0.123,0.6463,0.2945,0.0951,0.0681,-0.1099,0.3096,0.2438,0.4526,0.0984,0.1909,0.7744,0.4655,0.1115,28.5262,73.3818,0.5186,0.9509,20.7201,14.8163,73.38,0.1539,0.069,-0.0172,0.4987,0.1605,0.0777,0.0651,-0.1315,0.2738,0.2676,0.2999,0.101,0.0085,0.59,0.3245,0.0835,193.7021
97,1258,0.3111,0.0812,0.0681,1.1365,0.3035,0.0235,0.0859,-0.165,0.3881,0.2123,0.3933,0.103,0.0576,0.8143,0.3995,0.0485,210.9337,67.9041,0.6052,0.9715,20.3254,13.4165,67.9,0.1462,0.0808,0.0105,0.5629,0.1415,-0.0113,0.0348,-0.1113,0.1436,0.194,0.1464,0.0884,0.0,0.5343,0.1445,0.0,13.0073
98,2936,0.3015,0.0983,0.0153,0.9113,0.2985,0.1048,0.0864,-0.0848,1.4877,0.2444,0.4481,0.1334,0.0122,1.0,0.4645,0.1065,111.561,77.4868,0.4643,0.9242,20.8183,17.0053,77.49,0.1204,0.0428,-0.0012,0.9113,0.1215,-0.0079,0.0278,-0.0895,1.4819,0.174,0.1081,0.054,0.0,1.0,0.1045,0.0,113.8346
99,1262,0.2656,0.0601,0.07,0.5266,0.2625,0.1207,0.0478,-0.0295,0.5103,0.2609,0.4548,0.074,0.1481,0.8253,0.4545,0.1225,84.3726,81.3203,0.42,0.9141,21.8535,15.7046,81.32,0.1268,0.0883,0.0034,0.4316,0.0845,0.0712,0.0521,-0.0244,0.223,0.2755,0.2222,0.1748,0.0,0.6196,0.1975,0.0515,136.6751
100,1281,0.377,0.1075,0.0583,0.8963,0.3825,0.1402,0.0916,-0.0444,1.5446,0.2482,0.5292,0.1161,0.0664,1.0,0.5405,0.1345,79.6492,71.7358,0.5378,0.9674,18.3754,16.3324,71.74,0.0633,0.0406,0.0141,0.7108,0.0555,0.0424,0.0411,-0.041,0.8926,0.2921,0.0756,0.0806,0.0,0.9481,0.0485,0.0335,140.5746
101,2212,0.3441,0.1009,0.0381,0.9676,0.3405,0.0769,0.0703,-0.1132,0.5989,0.2308,0.4536,0.1242,0.0084,0.92,0.4715,0.0845,121.4329,72.2839,0.5282,0.921,19.8564,15.0522,72.28,0.1618,0.0696,0.0156,0.5039,0.1665,-0.0248,0.032,-0.1448,0.1241,0.1794,0.157,0.0742,0.0,0.4897,0.1665,0.0,98.1722
102,2135,0.3285,0.1068,0.0664,0.978,0.3115,0.0379,0.0986,-0.1374,0.8478,0.207,0.405,0.1516,0.0496,0.9609,0.4235,0.0575,166.4932,73.6538,0.5078,0.9488,21.8642,13.8196,73.65,0.1589,0.0716,0.0048,0.5134,0.1505,-0.0269,0.0342,-0.1186,0.2941,0.1613,0.1475,0.0801,0.0,0.6782,0.1405,0.0,52.7418
103,2528,0.3941,0.1095,0.12,1.1069,0.3835,0.0474,0.0868,-0.1992,0.6431,0.2158,0.4609,0.1189,0.0944,0.936,0.4885,0.0755,137.4219,79.4036,0.4364,0.8802,20.6178,15.4617,79.4,0.1407,0.0567,0.0351,0.4698,0.1235,0.0934,0.0936,-0.131,0.4721,0.2993,0.1865,0.0576,0.0,0.5,0.1935,0.1165,87.5876
104,2779,0.2862,0.0704,0.0394,0.6127,0.2865,0.11,0.0482,-0.085,0.4267,0.2532,0.454,0.0921,0.0245,0.7891,0.4645,0.1145,104.788,84.8789,0.3801,0.8552,21.1661,16.0972,84.88,0.0877,0.0382,0.0087,0.5231,0.0835,0.0205,0.0308,-0.0504,0.3912,0.2208,0.0929,0.0727,0.0,0.7267,0.0735,0.0145,113.5841
105,2855,0.3787,0.1219,0.0313,1.0118,0.3665,0.041,0.1025,-0.1619,1.4345,0.2098,0.4407,0.1475,0.0,1.0,0.4585,0.0525,145.7595,68.9986,0.5719,0.967,18.6871,15.5792,69.0,0.1904,0.0942,0.0209,0.6176,0.1965,-0.0361,0.0379,-0.1517,0.167,0.1716,0.182,0.0984,0.0,0.6568,0.1965,0.0,72.5098
106,1805,0.367,0.1127,0.036,0.9646,0.3725,0.0877,0.0852,-0.1123,0.8562,0.2269,0.4718,0.1478,0.032,0.9603,0.5025,0.0995,103.4554,77.4871,0.4494,0.8854,21.1074,15.9725,77.49,0.1288,0.0443,0.0266,0.4253,0.1335,-0.0116,0.0232,-0.1071,0.1742,0.1729,0.1163,0.0574,0.0,0.555,0.1215,0.0,112.6174
107,2838,0.3089,0.0896,0.025,0.88,0.3085,0.0894,0.0757,-0.1095,0.5498,0.2387,0.4434,0.1237,0.0127,0.9044,0.4605,0.0975,120.2545,67.9045,0.5837,0.9717,20.2345,13.9641,67.9,0.1542,0.0567,0.0123,0.4901,0.1585,-0.022,0.0279,-0.1058,0.1947,0.1738,0.1517,0.0686,0.0,0.5737,0.1625,0.0,93.9193
108,2889,0.3666,0.0928,0.0807,0.6895,0.3655,0.1563,0.064,-0.0221,0.7187,0.2543,0.5403,0.0984,0.0742,0.9276,0.5475,0.1545,88.5053,73.9282,0.4924,0.9208,18.885,16.2796,73.93,0.0713,0.0415,-0.0395,0.5164,0.0655,0.094,0.0857,-0.0351,0.6194,0.3233,0.1629,0.0805,0.0,0.7151,0.1455,0.0625,125.6449
109,2617,0.3616,0.1121,0.0703,0.9065,0.3495,0.1216,0.0764,-0.0887,0.971,0.2453,0.504,0.1184,0.1098,0.9669,0.5005,0.1165,104.4228,77.7605,0.4446,0.9024,18.5534,16.965,77.76,0.1358,0.0408,0.0426,0.6322,0.1315,-0.0094,0.0245,-0.0887,0.2623,0.1851,0.1318,0.0522,0.0085,0.7012,0.1295,0.0,109.5212
110,2742,0.3717,0.1043,0.0294,0.7537,0.3705,0.1524,0.0708,-0.0433,0.6262,0.2523,0.537,0.1092,0.0794,0.9103,0.5435,0.1495,101.6065,67.9043,0.5828,0.9753,17.7796,16.0023,67.9,0.1298,0.0412,0.0209,0.4302,0.1275,0.008,0.0258,-0.0663,0.2572,0.2166,0.1596,0.0671,0.0,0.5784,0.1565,0.0065,112.2252
111,2508,0.3755,0.1207,0.047,1.224,0.3645,0.0473,0.0954,-0.1623,1.1957,0.2138,0.4453,0.1421,0.0591,1.0,0.4665,0.0695,133.2564,82.4169,0.395,0.8527,22.1469,14.7478,82.42,0.1124,0.0609,0.0193,0.5262,0.0935,0.0723,0.105,-0.1108,0.2784,0.2636,0.1657,0.0994,0.0,0.6647,0.1605,0.0265,80.4252
112,1259,0.342,0.0928,0.0664,0.7632,0.3245,0.1477,0.0758,0.0179,1.0201,0.2564,0.5206,0.0871,0.2055,0.9624,0.5125,0.1295,18.7956,73.6537,,0.9148,19.1634,15.7864,73.65,0.099,0.1065,-0.0243,0.5013,0.0475,0.1225,0.0623,0.0046,0.4702,0.336,0.2608,0.153,0.0,0.7818,0.2485,0.1265,194.3054
113,2679,0.3176,0.0684,0.0847,0.5853,0.3175,0.119,0.0479,-0.0537,0.4082,0.2518,0.4829,0.0849,0.0435,0.7805,0.4905,0.1215,99.5214,68.4517,0.5704,0.9699,17.9903,16.0806,68.45,0.0961,0.0351,0.0162,0.3483,0.0905,0.0116,0.0266,-0.0665,0.1618,0.2025,0.092,0.0593,0.0,0.5077,0.0785,0.0105,113.1488
114,2775,0.3334,0.0786,0.0245,0.6685,0.3255,0.0051,0.0879,-0.1695,0.2489,0.2001,0.3944,0.1073,0.0083,0.7186,0.4045,0.0325,203.2793,66.2612,0.6069,0.9809,18.1965,15.7165,66.26,0.1736,0.077,0.0206,0.5136,0.1675,-0.0289,0.0308,-0.1329,0.0803,0.1668,0.1659,0.074,0.0,0.4174,0.1665,0.0,9.298
115,1704,0.4071,0.1325,0.1022,0.8721,0.4085,0.1104,0.0956,-0.1227,0.9659,0.2313,0.5172,0.152,0.089,0.9704,0.5535,0.1245,79.9008,74.2009,0.483,0.9263,19.9228,15.0798,74.2,0.0786,0.0644,0.0024,0.6231,0.0535,0.1082,0.0884,-0.1408,0.29,0.3418,0.1842,0.0763,0.0,0.7515,0.2025,0.1235,131.7384
116,1468,0.4288,0.1487,0.0433,0.9755,0.4205,0.1957,0.1336,-0.0106,1.5198,0.2521,0.5892,0.1412,0.076,1.0,0.5885,0.1695,67.0956,68.1782,0.5716,0.9787,18.4402,14.9831,68.18,0.0634,0.0359,0.0132,0.6469,0.0575,0.0428,0.0233,-0.0389,0.6175,0.2964,0.0966,0.0675,0.0,0.8647,0.0815,0.0395,144.3559
117,2427,0.3063,0.0707,0.1135,0.8743,0.3145,0.0353,0.0414,-0.0488,0.6613,0.2217,0.3428,0.0588,0.19,0.8148,0.3335,0.0305,28.2522,75.0229,0.471,0.9182,21.3814,13.484,75.02,0.1391,0.0688,0.0309,0.7336,0.1255,0.0454,0.0303,-0.0287,0.6699,0.2638,0.1872,0.0683,0.0,0.7403,0.1835,0.0455,182.7131
118,3126,0.3757,0.116,0.0232,0.9719,0.3695,0.0919,0.0871,-0.0995,1.435,0.2324,0.4852,0.1291,0.0084,1.0,0.4975,0.0945,103.5146,68.4517,0.5645,0.9599,19.6135,14.3867,68.45,0.1236,0.0538,0.0034,0.5268,0.1225,-0.008,0.0248,-0.1027,0.1631,0.1829,0.1105,0.0647,0.0,0.5954,0.1105,0.0,106.9627
119,2519,0.3667,0.1451,-0.0098,1.0883,0.3615,0.0826,0.1293,-0.1404,1.5106,0.223,0.4582,0.1787,0.0,1.0,0.4925,0.0915,123.5473,68.4517,0.5641,0.9681,20.7438,13.0448,68.45,0.182,0.0597,0.0334,0.5154,0.1885,-0.0385,0.031,-0.1115,0.2329,0.1631,0.1759,0.0676,0.0,0.6789,0.1885,0.0,86.7832
120,1691,0.3538,0.0901,0.0579,0.7319,0.3545,0.0604,0.0775,-0.1306,0.3249,0.2215,0.4457,0.1265,0.0591,0.7922,0.4785,0.0815,132.4922,71.7372,0.5136,0.9543,19.8994,15.5294,71.74,0.2085,0.0651,0.0328,0.479,0.2245,-0.048,0.0336,-0.1306,0.1526,0.1578,0.2025,0.0749,0.0,0.6186,0.2235,0.0,82.9185
121,1328,0.3407,0.0896,0.0551,0.7263,0.3335,0.0881,0.0875,-0.1372,0.4288,0.2324,0.463,0.1273,0.0567,0.8267,0.4785,0.1005,141.2007,75.571,0.4616,0.9525,19.8513,14.4287,75.57,0.1826,0.0792,0.0064,0.6123,0.1795,-0.0106,0.0589,-0.1188,0.3701,0.1785,0.1991,0.1142,0.0,0.7742,0.1855,0.0,72.7455
122,2747,0.3617,0.1148,0.0532,0.8671,0.3725,0.1137,0.0763,-0.0498,0.6161,0.2403,0.491,0.1408,0.046,0.9007,0.5175,0.1135,96.9699,70.3672,0.5317,0.9708,19.9191,14.4389,70.37,0.1068,0.0434,0.0109,0.8671,0.1025,0.0055,0.0214,-0.074,0.5343,0.1957,0.0961,0.0599,0.0,0.8865,0.0905,0.0075,112.5326
123,1183,0.3333,0.0895,0.0115,0.7976,0.3365,0.073,0.0781,-0.1193,0.6301,0.2282,0.4423,0.1273,0.0,0.9116,0.4645,0.0835,123.6911,69.2732,0.5447,0.9578,18.2682,14.4363,69.27,0.1355,0.0604,0.0066,0.5556,0.1295,-0.012,0.03,-0.1116,0.3696,0.1802,0.1281,0.0738,0.0,0.7532,0.1255,0.0,85.5268
124,3048,0.3628,0.1068,0.0132,1.0452,0.3675,0.1201,0.0824,-0.0609,1.4982,0.2447,0.5024,0.1185,0.0127,1.0,0.5145,0.1175,91.6372,69.5469,0.5398,0.9638,18.5277,15.0918,69.55,0.1044,0.0479,0.0104,0.7008,0.0975,0.0053,0.0241,-0.0749,0.6141,0.1971,0.0949,0.0664,0.0,0.9119,0.0875,0.0095,116.1567
125,2930,0.3353,0.0682,0.1073,0.6489,0.3295,0.0388,0.0828,-0.1629,0.2843,0.2186,0.4264,0.0921,0.0894,0.7405,0.4375,0.0625,143.584,67.9039,0.566,0.9812,17.5021,15.648,67.9,0.2572,0.0607,0.043,0.4775,0.2485,-0.0541,0.0554,-0.1468,0.1712,0.1594,0.2722,0.0831,0.0327,0.5949,0.2535,0.0,65.3364
126,2458,0.3468,0.1051,0.0577,1.0176,0.3395,0.0569,0.095,-0.1449,1.4069,0.2215,0.435,0.1337,0.0539,1.0,0.4565,0.0695,137.6416,66.8086,0.5844,0.9784,18.5181,15.3331,66.81,0.1569,0.0772,0.021,0.6268,0.1585,-0.0208,0.0379,-0.1278,0.409,0.1799,0.1549,0.0908,0.0,0.8089,0.1595,0.0,69.959
127,2181,0.3752,0.1449,0.0001,1.105,0.3725,0.188,0.1798,-0.0393,1.559,0.255,0.548,0.1519,0.0,1.0,0.5535,0.1545,73.0247,72.5586,0.4919,0.9555,19.9811,13.7979,72.56,0.0569,0.0421,-0.0102,0.8737,0.0525,0.0458,0.0548,-0.0278,1.559,0.3015,0.0744,0.0851,0.0,1.0,0.0475,0.0315,133.0659
128,3105,0.3605,0.0971,0.1127,0.9059,0.3515,0.1017,0.073,-0.0905,0.9931,0.2396,0.4879,0.1099,0.1111,0.9643,0.4855,0.0955,100.6941,69.819,0.5304,0.955,18.2179,15.8374,69.82,0.175,0.0574,0.0273,0.4196,0.1805,-0.0114,0.0543,-0.0923,0.2526,0.1876,0.1919,0.0805,0.0,0.6524,0.1945,0.0,105.133
129,2411,0.3524,0.0942,0.0844,0.7766,0.3525,0.0825,0.084,-0.1304,0.6995,0.2298,0.466,0.1268,0.1294,0.9116,0.4905,0.0955,112.7419,70.3689,0.5211,0.9668,20.0992,13.25,70.37,0.1879,0.0761,0.0204,0.5012,0.1865,-0.02,0.0427,-0.1092,0.1821,0.1822,0.198,0.1019,0.0,0.5856,0.2005,0.0,92.5872
130,3068,0.4154,0.1281,0.091,1.0702,0.4085,0.0578,0.0992,-0.1831,0.7808,0.2141,0.481,0.1454,0.0882,0.9573,0.5025,0.0745,124.2402,78.5821,0.4169,0.8835,22.3336,13.9662,78.58,0.1497,0.0692,0.0323,0.5121,0.1275,0.0462,0.0952,-0.124,0.2154,0.2463,0.1721,0.0735,0.0,0.5843,0.1835,0.0215,80.6139
131,2147,0.3782,0.1136,0.0772,1.0192,0.3695,0.0759,0.1016,-0.1303,0.5773,0.221,0.474,0.1497,0.062,0.9328,0.4975,0.0925,123.9954,72.0105,0.496,0.9428,18.2613,15.4266,72.01,0.14,0.0673,-0.002,0.405,0.1485,0.0256,0.0878,-0.1103,0.2577,0.2325,0.1935,0.053,0.0083,0.4829,0.1945,0.0,80.8852
132,3056,0.2986,0.0976,0.0006,0.7345,0.3085,0.0976,0.0535,-0.0581,0.4723,0.2478,0.4424,0.1217,0.0,0.8194,0.4655,0.1005,110.8955,68.9995,0.5373,0.9391,18.4922,15.1298,69.0,0.0971,0.046,0.0136,0.4203,0.0905,0.0105,0.0218,-0.0662,0.1643,0.1988,0.0869,0.0728,0.0,0.5224,0.0705,0.0115,92.6847
133,1645,0.2615,0.0462,0.068,0.4012,0.2645,0.108,0.0224,0.0256,0.1592,0.2591,0.4393,0.0554,0.1864,0.5578,0.4485,0.1115,49.1376,73.9268,0.467,0.905,20.0687,13.969,73.93,0.092,0.0657,0.0226,0.329,0.0645,0.0581,0.0214,0.0057,0.1505,0.3034,0.1722,0.1249,0.0213,0.5122,0.1275,0.0515,153.9725
134,2696,0.3727,0.1389,-0.0052,1.0486,0.3785,0.1641,0.1267,-0.0219,1.5106,0.2539,0.5361,0.145,0.0081,1.0,0.5565,0.1495,70.1205,75.0234,0.4534,0.9231,21.0259,14.2701,75.02,0.0573,0.0359,0.005,0.5914,0.0515,0.0338,0.0229,-0.0228,0.4885,0.2894,0.056,0.0691,0.0,0.8212,0.0375,0.0305,132.9535
135,2017,0.3893,0.1355,0.0747,0.9915,0.3835,0.0811,0.1004,-0.1223,0.9659,0.2221,0.4752,0.1607,0.0304,0.9704,0.4975,0.0855,120.0843,68.4517,0.5406,0.9604,17.8083,15.2712,68.45,0.1479,0.0649,0.025,0.6309,0.1455,-0.0164,0.0296,-0.1143,0.2856,0.173,0.1391,0.0791,0.0,0.7633,0.1375,0.0,84.9175
136,1513,0.4224,0.1383,0.1245,1.0342,0.4115,0.1291,0.088,-0.0658,1.1135,0.2399,0.5403,0.1319,0.1796,0.9853,0.5425,0.1205,102.4917,68.4513,0.5384,0.9649,19.9954,13.7104,68.45,0.186,0.059,0.0373,0.7239,0.1835,0.012,0.0458,-0.1171,0.3424,0.2169,0.2479,0.09,0.013,0.7746,0.2415,0.0085,98.2574
137,1378,0.3478,0.1142,0.0858,0.8506,0.3525,0.0781,0.0783,-0.1437,0.4317,0.2273,0.4513,0.1484,0.0596,0.831,0.4895,0.0925,108.2304,66.5349,0.5693,0.9689,17.9117,15.965,66.53,0.1317,0.0389,0.0345,0.4549,0.1265,-0.0045,0.0237,-0.0968,0.2,0.1947,0.1324,0.0464,0.0127,0.6044,0.1285,0.0,93.4638
138,3107,0.2707,0.0703,0.027,0.506,0.2755,0.1312,0.0511,-0.0111,0.3034,0.2627,0.465,0.0895,0.0927,0.6848,0.4735,0.1345,68.778,75.8448,0.4361,0.9076,19.3638,15.8607,75.84,0.1507,0.0982,0.015,0.4719,0.1045,0.0607,0.0619,-0.0321,0.3084,0.237,0.2296,0.1921,0.0,0.7022,0.1345,0.0285,130.8667
139,1226,0.3188,0.0807,0.0772,0.8757,0.3085,0.0155,0.0859,-0.2022,0.2626,0.208,0.3932,0.0974,0.062,0.7365,0.4055,0.0435,213.7528,69.8202,0.5126,0.9358,19.3852,14.4387,69.82,0.1674,0.0565,0.0465,0.3533,0.1645,-0.0264,0.0282,-0.107,0.0965,0.1721,0.1703,0.0562,0.025,0.3404,0.1635,0.0,3.3697
140,1753,0.3343,0.1234,-0.0081,0.9307,0.3475,0.1494,0.0905,-0.0345,1.4334,0.2559,0.5034,0.1479,0.0,1.0,0.5295,0.1465,79.7699,69.8203,0.5111,0.9166,19.9903,14.1821,69.82,0.0536,0.035,0.0064,0.5686,0.0475,0.034,0.0189,-0.0144,0.5067,0.3077,0.0503,0.0676,0.0,0.8014,0.0305,0.0315,118.5477
141,2933,0.4524,0.1637,0.0707,1.0796,0.4465,0.1962,0.2071,-0.0504,1.5332,0.245,0.5858,0.1602,0.1155,1.0,0.5945,0.1585,72.1838,65.7139,0.5767,0.9792,17.6387,14.5726,65.71,0.0784,0.048,0.0226,0.8826,0.0675,0.0347,0.0361,-0.0567,1.4943,0.2655,0.0946,0.0772,0.0,1.0,0.0765,0.0335,125.9793
142,1865,0.3789,0.1127,0.071,1.7835,0.3705,0.0203,0.0906,-0.2342,1.0675,0.2082,0.4388,0.1111,0.05,1.0,0.4525,0.0455,182.5255,63.7968,0.6103,0.9745,17.1966,15.3307,63.8,0.1929,0.09,0.032,0.834,0.1915,-0.0185,0.0652,-0.1508,0.2429,0.1873,0.2079,0.0759,0.0083,0.5389,0.2105,0.0,15.6079
143,2443,0.3439,0.0983,0.0784,0.8381,0.3485,0.0979,0.0692,-0.0913,0.7913,0.238,0.4723,0.1238,0.0813,0.9493,0.4905,0.1025,97.7663,64.8916,0.5888,0.9801,17.5789,14.8878,64.89,0.1272,0.0544,0.0178,0.6697,0.1275,-0.0034,0.0276,-0.0802,0.3976,0.1888,0.1219,0.072,0.0,0.825,0.1205,0.0,99.5449
144,1430,0.3799,0.1021,0.0997,1.4569,0.3735,0.0357,0.0861,-0.1535,0.3548,0.2115,0.445,0.1255,0.0976,0.9302,0.4725,0.0615,180.21,63.7971,0.606,0.9834,17.4712,14.8858,63.8,0.1958,0.0516,0.0535,0.3707,0.1985,-0.0308,0.0314,-0.0968,0.1457,0.1774,0.1985,0.0527,0.0213,0.3733,0.2035,0.0,16.1151
145,1185,0.3315,0.0685,0.0633,0.6416,0.3255,0.0275,0.0831,-0.1753,0.2684,0.2161,0.4162,0.0849,0.0338,0.7108,0.4245,0.0525,187.2675,65.166,0.5797,0.972,18.6445,14.4666,65.17,0.1649,0.0707,0.0346,0.5151,0.1615,-0.0024,0.0647,-0.1351,0.1835,0.1955,0.1839,0.0595,0.0213,0.4201,0.1815,0.0,8.9259
146,2799,0.353,0.0985,0.0702,1.0451,0.3515,0.1213,0.0719,-0.0938,1.336,0.2459,0.5021,0.1158,0.121,0.9921,0.5125,0.1225,98.4139,65.4395,0.5744,0.9817,17.8673,15.1836,65.44,0.152,0.0455,0.0167,0.6609,0.1515,0.0144,0.0365,-0.0938,0.4386,0.2286,0.2124,0.0637,0.0085,0.75,0.2105,0.0125,97.3395
147,1693,0.3569,0.0864,0.1016,0.7257,0.3545,0.0552,0.0854,-0.1495,0.3581,0.2203,0.449,0.1168,0.1021,0.75,0.4735,0.0795,131.5746,65.4404,0.5733,0.972,18.1523,14.9206,65.44,0.1751,0.0698,0.0125,0.4112,0.1835,-0.0345,0.033,-0.1106,0.1464,0.1625,0.1664,0.0762,0.0,0.4677,0.1795,0.0,64.0304
148,1974,0.3861,0.107,0.1058,0.8964,0.3845,0.0846,0.0752,-0.1157,0.482,0.2299,0.4914,0.1188,0.1333,0.8367,0.5095,0.0905,87.8024,79.4036,,0.8728,21.1115,14.1845,79.4,0.1061,0.0548,0.0151,0.5171,0.0945,0.0499,0.0802,-0.1016,0.2667,0.2592,0.151,0.0686,0.0,0.6936,0.1495,0.0235,107.4384
149,1241,0.4038,0.138,0.0855,0.9958,0.3905,0.143,0.0963,-0.0771,1.42,0.2445,0.5394,0.1349,0.1093,1.0,0.5415,0.1335,96.2239,67.083,0.545,0.952,17.4634,14.8247,67.08,0.1214,0.0527,0.0072,0.8692,0.1135,0.0103,0.0325,-0.0899,0.7219,0.2197,0.1407,0.0716,0.0,0.942,0.1355,0.0095,98.9406
150,2627,0.343,0.1053,0.0636,1.5814,0.3255,0.0427,0.1006,-0.2168,0.7194,0.2137,0.4277,0.1281,0.084,0.975,0.4465,0.0725,179.1117,70.3687,0.4926,0.9587,20.3659,13.4561,70.37,0.1643,0.0866,0.0323,0.5647,0.1585,0.0279,0.0924,-0.1303,0.2901,0.2283,0.2054,0.0817,0.0211,0.7019,0.2025,0.0,15.083
151,1285,0.33,0.0978,0.0047,0.8939,0.3315,0.1384,0.0736,-0.0214,1.438,0.255,0.5015,0.1088,0.0,1.0,0.5095,0.1345,80.1523,74.4751,,0.9186,18.2262,15.0931,74.48,0.0529,0.037,-0.0008,0.4265,0.0465,0.0537,0.0361,-0.0137,0.256,0.328,0.0917,0.0723,0.0,0.625,0.0765,0.0455,113.7176
152,2291,0.4292,0.1357,0.0802,0.9646,0.4275,0.1559,0.0828,-0.0216,1.4212,0.247,0.5692,0.1147,0.1152,1.0,0.5775,0.1465,61.9338,72.5591,0.4621,0.9256,20.6796,13.9822,72.56,0.0792,0.0784,0.0007,0.9228,0.0605,0.0538,0.0687,-0.0435,1.4461,0.2817,0.1098,0.1258,0.0,1.0,0.0605,0.0315,131.6561
153,2237,0.3098,0.0694,0.0744,0.5373,0.3115,0.0997,0.0394,-0.0747,0.2388,0.2481,0.4609,0.0822,0.0742,0.6821,0.4685,0.1025,96.1742,65.1655,0.5714,0.9498,18.3047,13.6171,65.17,0.1237,0.0764,0.0183,0.3894,0.0995,0.0214,0.0348,-0.0579,0.1648,0.212,0.1394,0.1394,0.0,0.5641,0.0845,0.0145,98.4714
154,1802,0.3706,0.1059,0.092,1.304,0.3565,0.0619,0.0834,-0.1825,1.3035,0.2256,0.4635,0.1053,0.1176,0.9925,0.4695,0.0765,143.2745,81.3207,0.3661,0.849,23.3304,13.8715,81.32,0.2384,0.0783,0.0583,0.6275,0.2265,-0.0567,0.0413,-0.1745,0.1733,0.1599,0.2329,0.0647,0.0254,0.5145,0.2245,0.0,50.9442
155,1794,0.2816,0.0674,0.0831,0.552,0.2855,0.0922,0.0415,-0.078,0.1961,0.2478,0.4334,0.0975,0.0435,0.6538,0.4565,0.1015,99.0442,67.6318,0.5273,0.9369,18.858,14.3547,67.63,0.0567,0.0548,-0.0215,0.2831,0.0415,0.1031,0.0844,-0.078,0.2229,0.3369,0.1736,0.0795,0.0087,0.4272,0.2125,0.1265,92.8777
156,2161,0.367,0.0794,0.1095,0.6269,0.3625,0.1157,0.0397,-0.0459,0.2822,0.2462,0.5168,0.0729,0.123,0.7471,0.5175,0.1155,75.8825,63.252,0.6021,0.9709,17.6755,13.8748,63.25,0.2567,0.0954,0.0225,0.6043,0.2715,0.0946,0.0615,-0.0753,0.526,0.2489,0.4016,0.1474,0.0084,0.8344,0.4435,0.1015,115.7959
157,1279,0.3271,0.1052,-0.0034,0.797,0.3375,0.1415,0.0704,-0.0186,0.9032,0.2562,0.5009,0.1255,0.008,0.952,0.5185,0.1375,83.6827,63.7979,0.586,0.9708,16.8511,15.4072,63.8,0.0566,0.0342,0.0105,0.4783,0.0495,0.0321,0.018,-0.0204,0.2832,0.292,0.0585,0.0651,0.0,0.6579,0.0425,0.0305,106.1217
